$BUILT                                             2011-09-27 08:49:31
$AUTHOR                                                          Simon
$GERMAN                                                               
$ENGLISH                                        Laser Tower Many-Hatch

#SIZE_X                                                           1600
#SIZE_Y                                                           1040
#TORUS_X                                                             1
#TORUS_Y                                                             0
#START_X                                                           960
#START_Y                                                             0
#BACKGROUND_RED                                                      0
#BACKGROUND_GREEN                                                    0
#BACKGROUND_BLUE                                                     0

#SECONDS                                                            60
#INITIAL                                                           180
#REQUIRED                                                           20
#RATE                                                               70

#WALKER                                                             60
#JUMPER                                                             60
#CLIMBER                                                            30
#FLOATER                                                            30
#EXPLODER2                                                          30
#BLOCKER                                                            10
#BATTER                                                             30
#BUILDER                                                            60
#PLATFORMER                                                         30
#BASHER                                                             30
#MINER                                                              30
#DIGGER                                                             10

:bitmap/geoo/construction/Hatch.H:                       144        64
:bitmap/geoo/construction/Hatch.H:                       464        64
:bitmap/geoo/construction/Hatch.H:                       784        64
:bitmap/geoo/construction/Hatch.H:                      1104        64
:bitmap/geoo/construction/Hatch.H:                      1424        64
:bitmap/geoo/construction/Hatch.H:                       144        64
:bitmap/geoo/construction/Hatch.H:                       464        64
:bitmap/geoo/construction/Hatch.H:                       784        64
:bitmap/geoo/construction/Hatch.H:                      1104        64
:bitmap/geoo/construction/Hatch.H:                      1424        64
:bitmap/geoo/construction/Hatch.H:                       144        64
:bitmap/geoo/construction/Hatch.H:                       464        64
:bitmap/geoo/construction/Hatch.H:                       784        64
:bitmap/geoo/construction/Hatch.H:                      1104        64
:bitmap/geoo/construction/Hatch.H:                      1424        64
:bitmap/geoo/construction/Hatch.H:                       144       672
:bitmap/geoo/construction/Hatch.H:                       464       672
:bitmap/geoo/construction/Hatch.H:                       784       672
:bitmap/geoo/construction/Hatch.H:                      1104       672
:bitmap/geoo/construction/Hatch.H:                      1424       672
:bitmap/geoo/construction/Hatch.H:                        32       944
:bitmap/geoo/construction/Hatch.H:                       352       944
:bitmap/geoo/construction/Hatch.H:                       672       944
:bitmap/geoo/construction/Hatch.H:                       992       944
:bitmap/geoo/construction/Hatch.H:                      1312       944
:bitmap/geoo/construction/Hatch.H:                       256       944     r
:bitmap/geoo/construction/Hatch.H:                       576       944     r
:bitmap/geoo/construction/Hatch.H:                       896       944     r
:bitmap/geoo/construction/Hatch.H:                      1216       944     r
:bitmap/geoo/construction/Hatch.H:                      1536       944     r

:bitmap/simon/tapir/goal.G:                              128       960
:bitmap/simon/tapir/goal.G:                              448       960
:bitmap/simon/tapir/goal.G:                              768       960
:bitmap/simon/tapir/goal.G:                             1088       960
:bitmap/simon/tapir/goal.G:                             1408       960

:bitmap/geoo/construction/sawblade_medium.F:             128       736
:bitmap/geoo/construction/sawblade_small.F:              144       548
:bitmap/geoo/construction/Laser_vr_64.F:                 312       816
:bitmap/geoo/construction/Laser_vr_64.F:                 312       752
:bitmap/geoo/construction/Laser_vr_64.F:                 312       688
:bitmap/geoo/construction/Laser_vr_64.F:                 312       624
:bitmap/geoo/construction/Laser_vr_64.F:                 312       560
:bitmap/geoo/construction/Laser_vr_64.F:                 312       496
:bitmap/geoo/construction/Laser_vr_64.F:                 312       432
:bitmap/geoo/construction/Laser_vr_64.F:                 312       368
:bitmap/geoo/construction/Laser_vr_64.F:                 312       304
:bitmap/geoo/construction/Laser_vr_64.F:                 312       176
:bitmap/geoo/construction/Laser_vr_64.F:                 312       112
:bitmap/geoo/construction/Laser_vr_64.F:                 312        48
:bitmap/geoo/construction/Laseremit_vrt_16.F:            312        48
:bitmap/geoo/construction/Laser_vr_64.F:                 312       240
:bitmap/geoo/construction/Laseremit_vrb_16.F:            312       880
:bitmap/geoo/construction/sawblade_medium.F:             448       736
:bitmap/geoo/construction/sawblade_small.F:              464       548
:bitmap/geoo/construction/Laser_vr_64.F:                 632       816
:bitmap/geoo/construction/Laser_vr_64.F:                 632       752
:bitmap/geoo/construction/Laser_vr_64.F:                 632       688
:bitmap/geoo/construction/Laser_vr_64.F:                 632       624
:bitmap/geoo/construction/Laser_vr_64.F:                 632       560
:bitmap/geoo/construction/Laser_vr_64.F:                 632       496
:bitmap/geoo/construction/Laser_vr_64.F:                 632       432
:bitmap/geoo/construction/Laser_vr_64.F:                 632       368
:bitmap/geoo/construction/Laser_vr_64.F:                 632       304
:bitmap/geoo/construction/Laser_vr_64.F:                 632       176
